customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,state,city,latitude,longitude,age,married,referred_a_friend,number_of_referrals,offer,avg_monthly_gb_download,streaming_music,unlimited_data,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_level,open_issue_count,close_issue_count,support_interaction_count,resolution_status_open_closed
5448-VWNAM,Female,0,No     ,Yes       ,19,Yes         ,Yes             ,DSL            ,Yes                ,Yes                ,No                 ,Month-to-month,Yes             ,Mailed check             ,75.9,California,Oroville              ,39.473896,-121.415927,49,No     ,No               ,0,Offer D,57,No             ,Yes           ,0.0,0,152.38,1527.98,High,6,1,7,Resolved
7240-FQLHE,Female,1,Yes    ,No        ,18,Yes         ,Yes             ,Fiber optic    ,Yes                ,Yes                ,Yes                ,Month-to-month,No              ,Bank transfer (automatic),99.75,California,San Diego             ,32.707892,-117.05512,68,Yes    ,Yes              ,1,None   ,15,No             ,Yes           ,0.0,0,454.86,2291.11,Low,6,1,7,Resolved
4176-RELJR,Male  ,1,No     ,No        ,67,Yes         ,Yes             ,No             ,No internet service,No internet service,No internet service,Two year      ,No              ,Credit card (automatic)  ,25.1,California,Elmira                ,38.349195,-121.902943,73,No     ,No               ,0,None   ,0,No             ,No            ,0.0,0,984.23,2656.38,Medium,0,3,3,Resolved
4290-BSXUX,Male  ,0,Yes    ,No        ,3,Yes         ,Yes             ,Fiber optic    ,Yes                ,No                 ,No                 ,Month-to-month,Yes             ,Bank transfer (automatic),79.65,California,Fields Landing        ,40.726949,-124.217378,33,Yes    ,Yes              ,1,None   ,17,No             ,Yes           ,0.0,0,129.81,381.56,Low,8,0,8,Resolved
9743-DQKQW,Male  ,0,No     ,No        ,3,No          ,No phone service,DSL            ,No                 ,No                 ,No                 ,Month-to-month,No              ,Electronic check         ,25.1,California,Escalon               ,37.818543,-121.006907,28,No     ,No               ,0,Offer E,69,No             ,Yes           ,0.0,0,0.0,79.8,High,1,6,7,Resolved
3645-DEYGF,Male  ,0,No     ,Yes       ,1,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,No              ,Mailed check             ,20.75,California,Northridge            ,34.236683,-118.517588,29,No     ,No               ,0,None   ,0,No             ,No            ,0.0,0,7.57,28.32,High,1,3,4,Resolved
9763-PDTKK,Female,0,No     ,No        ,4,Yes         ,No              ,Fiber optic    ,Yes                ,No                 ,Yes                ,Month-to-month,Yes             ,Bank transfer (automatic),94.4,California,San Jose              ,37.343827,-121.883119,59,No     ,No               ,0,Offer E,18,Yes            ,Yes           ,0.0,0,158.72,545.92,Low,7,1,8,Resolved
9074-KGVOX,Male  ,0,Yes    ,Yes       ,50,No          ,No phone service,DSL            ,No                 ,Yes                ,No                 ,Month-to-month,Yes             ,Credit card (automatic)  ,39.45,California,Westport              ,39.724433,-123.767578,44,Yes    ,Yes              ,10,None   ,23,No             ,Yes           ,0.0,0,0.0,2021.35,Medium,1,3,4,Resolved
4367-NHWMM,Female,0,No     ,No        ,1,No          ,No phone service,DSL            ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Mailed check             ,24.9,California,Corte Madera          ,37.924014,-122.511694,37,No     ,No               ,0,None   ,13,No             ,Yes           ,0.0,0,0.0,24.9,High,6,1,7,NotResolved
4395-PZMSN,Male  ,1,No     ,No        ,5,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,Yes                ,Month-to-month,Yes             ,Electronic check         ,85.55,California,San Gregorio          ,37.331762,-122.341444,67,No     ,No               ,0,Offer E,15,Yes            ,Yes           ,0.0,0,91.9,500.4,High,1,5,6,Resolved
2359-KMGLI,Male  ,0,No     ,No        ,24,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,80.25,California,Running Springs       ,34.186211,-117.07683,52,No     ,No               ,0,Offer C,20,No             ,Yes           ,0.0,0,1183.1999999999998,3044.7,Low,7,0,7,Resolved
1488-SYSFC,Male  ,0,Yes    ,Yes       ,31,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,Yes             ,Electronic check         ,20.65,California,Arcadia               ,34.128284,-118.047732,31,Yes    ,Yes              ,10,None   ,0,No             ,No            ,43.76,0,296.36,954.65,High,7,0,7,Resolved
2904-GGUAZ,Female,0,Yes    ,No        ,72,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,No                 ,Two year      ,Yes             ,Bank transfer (automatic),84.05,California,Potrero               ,32.619465,-116.593605,24,Yes    ,Yes              ,8,Offer A,52,Yes            ,Yes           ,0.0,0,1162.8,7215.05,High,0,5,5,Resolved
8914-RBTSB,Male  ,0,Yes    ,No        ,31,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,No                 ,Month-to-month,No              ,Electronic check         ,93.8,California,Valley Village        ,34.165783,-118.399795,62,Yes    ,Yes              ,1,None   ,17,No             ,No            ,0.0,50,65.72,3135.22,Low,7,1,8,Resolved
8608-OZTLB,Male  ,0,Yes    ,Yes       ,38,Yes         ,No              ,DSL            ,Yes                ,Yes                ,No                 ,One year      ,No              ,Electronic check         ,74.05,California,Applegate             ,38.983388,-120.988814,59,Yes    ,Yes              ,4,None   ,76,No             ,Yes           ,0.0,0,1195.1,3997.4,Medium,0,6,6,Resolved
9231-ZJYAM,Female,1,No     ,No        ,4,Yes         ,No              ,Fiber optic    ,No                 ,Yes                ,No                 ,Month-to-month,Yes             ,Electronic check         ,78.85,California,Squaw Valley          ,36.719141,-119.202677,65,No     ,No               ,0,None   ,18,No             ,Yes           ,0.0,0,147.72,440.52,Medium,7,1,8,Resolved
5201-FRKKS,Male  ,0,No     ,No        ,25,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,No              ,Bank transfer (automatic),74.3,California,Winnetka              ,34.209532,-118.577563,53,No     ,No               ,0,Offer C,26,No             ,Yes           ,40.54,0,432.5,2344.21,High,6,0,6,Resolved
2546-KZAAT,Male  ,0,Yes    ,No        ,52,Yes         ,No              ,DSL            ,No                 ,Yes                ,Yes                ,One year      ,Yes             ,Mailed check             ,75.4,California,San Diego             ,32.802959,-117.027095,28,Yes    ,Yes              ,9,None   ,85,Yes            ,Yes           ,0.0,0,540.8000000000001,4406.25,High,1,6,7,NotResolved
8203-XJZRC,Male  ,0,No     ,No        ,1,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,No              ,Mailed check             ,20.25,California,Chula Vista           ,32.688506,-116.938632,44,No     ,No               ,0,Offer E,0,No             ,No            ,0.0,0,40.46,60.71,Medium,0,6,6,Resolved
3969-JQABI,Female,0,Yes    ,No        ,58,Yes         ,No              ,DSL            ,No                 ,Yes                ,No                 ,Month-to-month,Yes             ,Credit card (automatic)  ,65.25,California,Palo Alto             ,37.45809,-122.115398,47,Yes    ,No               ,0,None   ,20,No             ,No            ,0.0,110,2329.28,6230.879999999999,Medium,6,1,7,Resolved
8631-XVRZL,Male  ,0,No     ,No        ,9,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,One year      ,Yes             ,Mailed check             ,20.15,California,Kyburz                ,38.766036,-120.209673,40,No     ,No               ,0,Offer E,0,No             ,No            ,0.0,0,437.49,601.19,High,7,1,8,Resolved
2709-UQGNP,Male  ,0,No     ,No        ,10,Yes         ,No              ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Mailed check             ,51.65,California,San Mateo             ,37.590421,-122.306467,38,No     ,No               ,0,None   ,23,No             ,Yes           ,0.0,0,490.4,1014.9,High,0,5,5,NotResolved
7562-UXTPG,Female,0,No     ,No        ,13,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Mailed check             ,70.15,California,Canoga Park           ,34.19829,-118.602203,40,No     ,No               ,0,None   ,28,No             ,Yes           ,8.53,0,339.69,1217.86,High,1,6,7,Resolved
3886-CERTZ,Female,0,Yes    ,No        ,72,Yes         ,Yes             ,Fiber optic    ,Yes                ,Yes                ,Yes                ,One year      ,Yes             ,Electronic check         ,109.25,California,Fullerton             ,33.879983,-117.895482,57,Yes    ,Yes              ,1,None   ,11,Yes            ,Yes           ,0.0,0,2241.36,10351.16,Low,9,1,10,Resolved
8348-HFYIV,Male  ,0,No     ,No        ,2,No          ,No phone service,DSL            ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,49.25,California,Oakland               ,37.776523,-122.219268,21,No     ,No               ,0,Offer E,51,Yes            ,Yes           ,0.0,0,0.0,90.35,Medium,9,1,10,NotResolved
2632-UCGVD,Male  ,1,Yes    ,No        ,66,Yes         ,Yes             ,Fiber optic    ,Yes                ,Yes                ,Yes                ,Month-to-month,Yes             ,Credit card (automatic)  ,100.05,California,Fairfield             ,38.287136,-122.02711,71,Yes    ,Yes              ,6,None   ,14,No             ,Yes           ,0.0,0,3290.1,10162.0,Low,7,1,8,Resolved
0968-GSIKN,Female,0,No     ,No        ,1,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Mailed check             ,70.8,California,Thousand Palms        ,33.849263,-116.382778,23,No     ,No               ,0,Offer E,27,Yes            ,Yes           ,0.0,0,30.6,101.4,Medium,7,1,8,Resolved
8048-DSDFQ,Male  ,0,No     ,No        ,1,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,No              ,Mailed check             ,20.2,California,Midway City           ,33.744439,-117.98588,63,No     ,No               ,0,None   ,0,No             ,No            ,0.0,0,13.08,33.28,High,1,5,6,Resolved
6982-UQZLY,Female,1,Yes    ,No        ,1,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,Yes             ,Mailed check             ,20.85,California,Los Alamos            ,34.758699,-120.275839,80,Yes    ,Yes              ,1,Offer E,0,No             ,No            ,0.0,0,22.86,43.71,Medium,9,0,9,Resolved
2398-YPMUR,Female,1,Yes    ,No        ,13,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,70.15,California,Dinuba                ,36.523619,-119.386868,77,Yes    ,Yes              ,2,None   ,19,No             ,No            ,0.0,90,492.18,1498.93,Low,8,0,8,NotResolved
4628-CTTLA,Male  ,0,No     ,No        ,57,No          ,No phone service,DSL            ,No                 ,Yes                ,No                 ,Month-to-month,Yes             ,Electronic check         ,39.3,California,Sanger                ,36.819628,-119.440414,23,No     ,No               ,0,Offer B,59,Yes            ,No            ,0.0,80,0.0,2191.45,Low,6,0,6,Resolved
4713-ZBURT,Male  ,0,No     ,Yes       ,45,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Two year      ,No              ,Bank transfer (automatic),99.7,California,Brisbane              ,37.684694,-122.40712,33,No     ,No               ,0,None   ,12,Yes            ,Yes           ,0.0,0,1059.3,5693.650000000001,High,0,4,4,NotResolved
3247-ZVOUO,Male  ,1,Yes    ,No        ,10,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,Yes                ,Month-to-month,No              ,Electronic check         ,85.55,California,Downey                ,33.956228,-118.120993,77,Yes    ,No               ,0,Offer D,27,No             ,Yes           ,0.0,0,60.1,911.85,Low,8,1,9,Resolved
7927-AUXBZ,Female,0,No     ,No        ,30,Yes         ,No              ,Fiber optic    ,Yes                ,Yes                ,No                 ,Month-to-month,No              ,Electronic check         ,85.15,California,Sun City              ,33.707483,-117.200006,45,No     ,No               ,0,Offer C,8,No             ,Yes           ,0.0,0,280.2,2836.1,Low,7,1,8,Resolved
1215-FIGMP,Male  ,0,No     ,No        ,60,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,No                 ,Month-to-month,Yes             ,Bank transfer (automatic),89.9,California,Los Angeles           ,34.102084,-118.451629,27,No     ,No               ,0,Offer B,52,No             ,Yes           ,0.0,0,2572.8,8023.5,Medium,1,4,5,Resolved
1208-NBVFH,Male  ,0,Yes    ,Yes       ,20,Yes         ,No              ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,49.6,California,Perris                ,33.787298,-117.320676,63,Yes    ,Yes              ,5,None   ,10,No             ,Yes           ,0.0,0,263.6,1203.4,Medium,6,1,7,NotResolved
5055-BRMNE,Female,0,Yes    ,Yes       ,67,Yes         ,Yes             ,Fiber optic    ,Yes                ,Yes                ,Yes                ,Two year      ,No              ,Credit card (automatic)  ,106.7,California,Friant                ,37.027663,-119.69056,35,Yes    ,Yes              ,3,Offer A,16,Yes            ,Yes           ,0.0,0,2703.4500000000003,9712.95,Medium,0,5,5,Resolved
4369-NYSCF,Male  ,0,No     ,No        ,56,Yes         ,No              ,DSL            ,Yes                ,Yes                ,Yes                ,One year      ,Yes             ,Bank transfer (automatic),75.75,California,Oakland               ,37.792489,-122.244314,61,No     ,No               ,0,Offer B,13,Yes            ,No            ,0.0,90,1031.52,5406.17,Medium,0,6,6,NotResolved
3870-MQAMG,Female,0,Yes    ,No        ,54,Yes         ,Yes             ,Fiber optic    ,Yes                ,Yes                ,Yes                ,One year      ,No              ,Electronic check         ,110.35,California,Camp Nelson           ,36.057458,-118.591951,21,Yes    ,Yes              ,1,Offer B,71,Yes            ,Yes           ,0.0,0,117.72,6010.87,Low,9,0,9,Resolved
5802-ADBRC,Female,0,Yes    ,No        ,50,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,One year      ,Yes             ,Mailed check             ,104.4,California,San Juan Capistrano   ,33.521447,-117.602555,57,Yes    ,Yes              ,7,Offer B,7,Yes            ,Yes           ,0.0,0,1039.5,6272.4,Medium,0,3,3,NotResolved
5345-BMKWB,Male  ,0,Yes    ,No        ,8,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,No              ,Mailed check             ,20.25,California,San Francisco         ,37.760412,-122.484966,29,Yes    ,Yes              ,9,None   ,0,No             ,No            ,0.0,0,39.84,198.19,High,1,3,4,Resolved
5985-TBABQ,Female,0,No     ,No        ,32,Yes         ,Yes             ,DSL            ,No                 ,Yes                ,Yes                ,One year      ,No              ,Mailed check             ,74.75,California,West Sacramento       ,38.592745,-121.540036,45,No     ,No               ,0,Offer C,5,Yes            ,Yes           ,0.0,0,1070.4,3353.35,High,6,0,6,Resolved
4541-RMRLG,Male  ,0,No     ,No        ,7,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,No              ,Electronic check         ,19.25,California,Hayward               ,37.674002,-122.076796,53,No     ,No               ,0,None   ,0,No             ,No            ,0.0,0,63.98,176.28,Medium,8,1,9,Resolved
8183-ONMXC,Female,0,No     ,No        ,2,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,Yes                ,Month-to-month,No              ,Electronic check         ,80.75,California,Chula Vista           ,32.605012,-116.97595,41,No     ,No               ,0,None   ,6,Yes            ,Yes           ,0.0,0,10.22,169.67,Medium,8,1,9,Resolved
4806-DXQCE,Female,1,Yes    ,No        ,70,Yes         ,Yes             ,Fiber optic    ,Yes                ,Yes                ,Yes                ,Two year      ,Yes             ,Electronic check         ,113.65,California,Santa Monica          ,34.026334,-118.474222,77,Yes    ,Yes              ,7,None   ,25,No             ,Yes           ,24.36,0,2477.3,10167.59,High,1,5,6,Resolved
3106-ULWFW,Female,0,Yes    ,No        ,8,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,Yes                ,Month-to-month,Yes             ,Credit card (automatic)  ,85.2,California,Fontana               ,34.049671,-117.468896,32,Yes    ,No               ,0,Offer E,16,Yes            ,Yes           ,0.0,0,211.28,838.68,Low,9,0,9,Resolved
5922-ABDVO,Female,0,Yes    ,No        ,19,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,Yes                ,Month-to-month,No              ,Mailed check             ,89.65,California,Seal Beach            ,33.75462,-118.071128,20,Yes    ,Yes              ,1,Offer D,47,Yes            ,No            ,0.0,80,412.49,2253.54,Medium,7,0,7,Resolved
1928-BXYIV,Male  ,0,No     ,No        ,1,Yes         ,Yes             ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,No              ,Electronic check         ,61.15,California,Placerville           ,38.733714,-120.795213,47,No     ,No               ,0,Offer E,3,No             ,Yes           ,0.0,0,17.07,78.22,High,1,3,4,Resolved
9661-JALZV,Female,0,No     ,No        ,58,Yes         ,Yes             ,No             ,No internet service,No internet service,No internet service,Two year      ,Yes             ,Credit card (automatic)  ,24.7,California,Atascadero            ,35.453912,-120.69461,23,No     ,No               ,0,Offer B,0,No             ,No            ,0.0,0,2778.2,4297.2,High,0,6,6,Resolved
9621-OUPYD,Female,0,Yes    ,No        ,25,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,One year      ,Yes             ,Bank transfer (automatic),20.2,California,Lancaster             ,34.741406,-118.38111,21,Yes    ,Yes              ,2,None   ,0,No             ,No            ,0.0,0,262.25,770.15,Medium,0,3,3,Resolved
5150-ITWWB,Male  ,1,No     ,No        ,3,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,94.85,California,Hamilton City         ,39.732767,-122.042298,65,No     ,No               ,0,Offer E,28,Yes            ,Yes           ,0.0,0,113.34,449.09,High,1,5,6,Resolved
4633-MKHYU,Female,0,No     ,No        ,9,Yes         ,No              ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Mailed check             ,88.4,California,San Diego             ,32.787836,-117.232376,23,No     ,No               ,0,Offer E,52,Yes            ,Yes           ,0.0,0,319.05,1107.65,High,1,4,5,Resolved
3779-OSWCF,Female,0,Yes    ,No        ,71,Yes         ,Yes             ,DSL            ,Yes                ,Yes                ,Yes                ,Two year      ,No              ,Credit card (automatic)  ,93.2,California,Dillon Beach          ,38.24458,-122.956268,38,Yes    ,Yes              ,8,None   ,23,Yes            ,Yes           ,0.0,0,860.52,7366.67,Medium,6,0,6,Resolved
1450-SKCVI,Female,0,No     ,No        ,56,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,73.85,California,Del Mar               ,32.948262,-117.256086,22,No     ,No               ,0,None   ,69,Yes            ,Yes           ,0.0,0,1993.04,6085.89,Medium,7,1,8,Resolved
1660-HSOOQ,Male  ,0,No     ,No        ,1,Yes         ,No              ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Mailed check             ,49.65,California,Santa Barbara         ,34.037342,-119.80079,60,No     ,No               ,0,None   ,8,No             ,No            ,0.0,40,4.18,93.83,Medium,9,1,10,Resolved
4816-LXZYW,Female,0,No     ,No        ,23,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,79.15,California,Long Beach            ,33.819814,-118.222416,51,No     ,No               ,0,Offer D,11,No             ,Yes           ,0.0,0,769.1199999999999,2446.07,Low,6,1,7,Resolved
0628-CNQRM,Male  ,0,Yes    ,Yes       ,22,Yes         ,No              ,DSL            ,Yes                ,Yes                ,No                 ,One year      ,Yes             ,Bank transfer (automatic),67.5,California,Ridgecrest            ,35.603913,-117.67828,49,Yes    ,Yes              ,1,None   ,17,No             ,Yes           ,0.0,0,435.6,1979.65,Low,7,1,8,Resolved
9025-ZRPVR,Male  ,0,No     ,No        ,9,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,Yes             ,Mailed check             ,18.95,California,Pacific Grove         ,36.618337,-121.926417,59,No     ,No               ,0,Offer E,0,No             ,No            ,0.0,0,447.66,633.26,Medium,7,1,8,Resolved
5609-CEBID,Female,1,No     ,No        ,20,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,Yes                ,Month-to-month,Yes             ,Electronic check         ,94.1,California,Hemet                 ,33.644585,-116.871544,77,No     ,No               ,0,None   ,12,No             ,No            ,0.0,80,974.6,2837.0,Low,8,1,9,Resolved
1750-CSKKM,Male  ,0,No     ,Yes       ,9,Yes         ,No              ,DSL            ,No                 ,Yes                ,No                 ,Month-to-month,No              ,Electronic check         ,55.35,California,Imperial Beach        ,32.579134,-117.119009,40,No     ,No               ,0,Offer E,27,No             ,Yes           ,0.0,0,369.18,818.9300000000001,Low,7,0,7,Resolved
3038-PQIUY,Female,0,No     ,No        ,38,Yes         ,Yes             ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Bank transfer (automatic),66.15,California,Dulzura               ,32.622999,-116.687855,39,No     ,No               ,0,None   ,13,No             ,Yes           ,0.0,0,765.32,3287.7200000000003,High,7,0,7,Resolved
9880-TDQAC,Female,0,Yes    ,Yes       ,72,No          ,No phone service,DSL            ,Yes                ,Yes                ,Yes                ,Two year      ,Yes             ,Electronic check         ,60.0,California,El Cajon              ,32.832706,-116.873258,63,Yes    ,Yes              ,3,None   ,16,Yes            ,Yes           ,25.67,0,0.0,4238.33,High,1,5,6,Resolved
8050-DVOJX,Male  ,1,No     ,No        ,49,Yes         ,Yes             ,DSL            ,Yes                ,No                 ,Yes                ,Two year      ,No              ,Credit card (automatic)  ,81.35,California,Keeler                ,36.560498,-117.962461,67,No     ,No               ,0,Offer B,10,Yes            ,Yes           ,0.0,0,2116.31,6177.21,High,6,1,7,Resolved
1866-ZSLJM,Male  ,0,No     ,No        ,21,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,No              ,Credit card (automatic)  ,20.5,California,Valley Ford           ,38.339996,-122.935056,31,No     ,No               ,0,Offer D,0,No             ,No            ,0.0,0,690.69,1093.54,High,7,1,8,Resolved
6682-QJDGB,Male  ,0,No     ,Yes       ,40,Yes         ,No              ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Mailed check             ,55.25,California,Borrego Springs       ,33.200369,-116.192313,20,No     ,No               ,0,None   ,76,No             ,Yes           ,0.0,0,323.2,2462.4,Low,6,0,6,NotResolved
9031-ZVQPT,Male  ,0,Yes    ,No        ,72,Yes         ,Yes             ,Fiber optic    ,Yes                ,Yes                ,Yes                ,Two year      ,Yes             ,Electronic check         ,108.2,California,San Francisco         ,37.794487,-122.42227,21,Yes    ,Yes              ,10,None   ,71,Yes            ,Yes           ,0.0,0,1021.68,8862.28,High,0,6,6,Resolved
7673-BQGKU,Female,0,Yes    ,Yes       ,69,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Two year      ,No              ,Bank transfer (automatic),20.15,California,Carlsbad              ,33.098018,-117.258203,64,Yes    ,Yes              ,6,None   ,0,No             ,No            ,0.0,0,791.4300000000001,2128.9300000000003,High,0,3,3,Resolved
6818-WOBHJ,Female,1,Yes    ,No        ,68,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,Yes                ,Month-to-month,Yes             ,Bank transfer (automatic),89.6,California,Fulton                ,38.493888,-122.777141,70,Yes    ,Yes              ,1,Offer A,24,No             ,Yes           ,0.0,0,1640.84,7768.44,Low,6,1,7,Resolved
5577-OTWWW,Female,0,No     ,No        ,15,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,No              ,Bank transfer (automatic),19.75,California,San Jose              ,37.186141,-121.843554,54,No     ,No               ,0,Offer D,0,No             ,No            ,0.0,0,597.6,894.9000000000001,Low,6,0,6,Resolved
5447-VYTKW,Male  ,0,No     ,No        ,27,Yes         ,No              ,DSL            ,Yes                ,No                 ,No                 ,Month-to-month,No              ,Mailed check             ,53.45,California,Los Angeles           ,34.037251,-118.423573,53,No     ,No               ,0,None   ,28,No             ,Yes           ,0.0,0,407.43,1868.88,Medium,7,0,7,Resolved
6715-OFDBP,Male  ,0,No     ,No        ,5,Yes         ,No              ,DSL            ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,70.05,California,Palo Alto             ,37.386978,-122.177746,52,No     ,No               ,0,None   ,26,Yes            ,Yes           ,0.0,0,71.3,417.7,Low,8,0,8,Resolved
4291-YZODP,Female,0,No     ,Yes       ,7,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,One year      ,No              ,Mailed check             ,20.05,California,San Carlos            ,37.497915,-122.267361,56,No     ,No               ,0,Offer E,0,No             ,No            ,0.0,0,347.62,444.42,High,6,1,7,Resolved
0156-FVPTA,Male  ,0,Yes    ,No        ,22,Yes         ,No              ,DSL            ,Yes                ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,54.2,California,Solvang               ,34.624399,-120.137875,48,Yes    ,Yes              ,1,Offer D,21,No             ,Yes           ,0.0,0,599.28,1751.98,Low,8,0,8,Resolved
9986-BONCE,Female,0,No     ,No        ,4,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,No              ,Bank transfer (automatic),20.95,California,Fallbrook             ,33.362575,-117.299644,36,No     ,No               ,0,None   ,0,No             ,No            ,0.0,0,8.04,93.54,Low,8,0,8,Resolved
3097-NNSPB,Female,0,No     ,No        ,2,Yes         ,No              ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Credit card (automatic)  ,49.05,California,Valley Ford           ,38.339996,-122.935056,42,No     ,No               ,0,Offer E,13,No             ,No            ,0.0,40,29.4,160.5,Low,9,0,9,Resolved
9469-WEJBT,Male  ,0,Yes    ,No        ,37,Yes         ,No              ,Fiber optic    ,Yes                ,No                 ,Yes                ,Month-to-month,Yes             ,Electronic check         ,90.35,California,Carnelian Bay         ,39.227434,-120.091806,56,Yes    ,Yes              ,4,None   ,22,Yes            ,No            ,0.0,150,258.63,3827.93,Medium,7,1,8,Resolved
6946-LMSQS,Male  ,1,Yes    ,No        ,25,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,Yes                ,One year      ,Yes             ,Electronic check         ,89.05,California,Temecula              ,33.507255,-117.029473,80,Yes    ,Yes              ,3,Offer C,25,No             ,Yes           ,0.0,0,840.7500000000001,3018.2,Low,9,0,9,Resolved
7598-UAASY,Male  ,0,Yes    ,No        ,2,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,No              ,Electronic check         ,76.4,California,Marshall              ,38.129308,-122.834815,19,Yes    ,Yes              ,1,Offer E,51,No             ,Yes           ,0.0,0,41.0,192.8,Low,7,1,8,Resolved
1205-WNWPJ,Female,0,No     ,No        ,7,Yes         ,No              ,DSL            ,Yes                ,Yes                ,No                 ,Month-to-month,Yes             ,Mailed check             ,59.5,California,Lakehead              ,40.883853,-122.418258,54,No     ,No               ,0,Offer E,22,No             ,Yes           ,0.0,0,15.68,431.63,Medium,9,1,10,Resolved
1193-RTSLK,Female,0,No     ,No        ,38,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Credit card (automatic)  ,83.9,California,Happy Camp            ,41.831901,-123.487478,26,No     ,No               ,0,None   ,48,Yes            ,Yes           ,0.0,0,1374.84,4608.44,Low,8,0,8,Resolved
1219-NNDDO,Female,0,No     ,No        ,9,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,76.85,California,Los Angeles           ,34.039224,-118.266293,51,No     ,No               ,0,Offer E,8,No             ,Yes           ,0.0,0,381.69,1045.2399999999998,High,1,4,5,Resolved
6683-VLCTZ,Male  ,1,No     ,No        ,20,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,98.55,California,Johannesburg          ,35.363339,-117.637641,73,No     ,No               ,0,None   ,13,No             ,No            ,0.0,120,888.8,2851.6,Medium,9,1,10,NotResolved
0060-FUALY,Female,0,Yes    ,No        ,59,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,No                 ,Month-to-month,Yes             ,Electronic check         ,94.75,California,Los Angeles           ,33.964131,-118.272783,60,Yes    ,Yes              ,4,Offer B,14,No             ,Yes           ,0.0,0,967.01,6564.66,Medium,1,3,4,NotResolved
